0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,target
0.50204635,-2.3092835,-1.9674921,1.3999321,2.455326,-2.1777606,-1.8621135,-2.2804697,-2.1009529,1.1259121,1.0427663,-2.3503942,-0.5159907,-2.9681575,-1.7252742,-1.1431103,12
-1.2029257,-0.4451321,-1.9144452,1.2583151,3.6297584,-1.3947217,-1.8626337,-0.59400064,-3.1139243,1.3364464,1.5732716,-0.97119963,-1.4039654,-2.3196573,-1.5533909,0.29127747,12
-3.0260353,0.026017122,-0.4081346,1.666177,3.9088511,-0.6805155,-0.32606173,0.099068955,-2.455944,0.23529711,0.81153697,0.24634469,-1.5988302,-0.764535,-2.405077,-0.88118446,12
-1.4923953,-0.66289526,-1.8445263,0.34893823,2.3807983,-0.23515208,-0.15752381,0.08971101,-1.938702,1.2072011,1.5354166,-0.38493913,0.41179296,-0.3315898,-3.1022131,-2.5706263,12
-1.0193188,-1.0930438,-1.703577,0.93553424,4.15062,-0.025892945,-0.84596336,-2.2343814,-3.29909,-0.5452504,-0.748205,0.28274962,-0.7578433,-3.191699,-0.038305957,0.8634601,12
-1.9108973,-0.8093979,-1.2971956,1.0264794,2.947672,-0.2268485,-1.4883581,0.7924325,-2.9561045,1.7778994,0.87312114,1.0143124,-3.192242,-2.682168,-2.0380352,0.27290967,12
-0.800861,-3.665121,-0.8960052,1.7531234,3.349267,-1.5315173,0.260918,0.033947293,-3.3818772,-0.68141085,1.1630054,-1.7965934,-0.8104315,-0.9449141,0.4923419,0.41933447,12
-1.6698731,-0.045887627,0.5651651,1.9639513,4.5230274,-0.45724764,0.6172558,-3.2000773,-2.459899,-0.16212022,1.9029276,0.25083554,-0.95425713,-1.8319495,0.24967116,-0.741909,12
-1.2678738,0.11290306,-2.205025,0.2641938,2.7433062,-0.3468844,-0.7944361,1.7404411,-2.3561502,1.6412039,-1.5970138,0.35175386,-0.6883401,-0.003997963,-0.95605063,-0.9758438,12
-1.3419223,-0.90159017,-2.2407866,1.4985561,2.5735197,-3.3480847,-1.5074062,-0.676742,-1.9712553,0.70240474,1.0118144,0.47387916,-1.1570635,0.4515013,-2.6908607,-0.82183075,12
-3.0655668,-2.0369484,-0.33926666,0.098304816,2.319091,1.4811021,2.5886085,-0.4583376,-2.7310164,-0.3241941,1.741409,0.23640186,0.87409514,-1.113688,-1.0557617,-2.9843693,12
-1.2678369,-1.8850968,-2.1430113,-0.52313924,4.4237933,-0.88396364,-1.8726575,-0.47717315,-2.822936,-1.1777303,0.8430248,-0.870342,-1.8057317,-1.9730092,1.1768589,1.2541596,12
-1.2597182,-1.164246,-1.7920928,-0.17281115,3.8469772,0.8448755,-0.7769543,-1.3685912,-3.307379,0.76084316,-1.098612,1.2540237,-1.0434948,-1.8805175,0.18671688,0.67967504,12
-2.9048302,-1.8094888,-0.23506829,2.429195,3.490901,-0.713234,0.53593636,-1.575104,-2.226384,-1.2399917,4.3286095,-1.1453146,-0.2854981,-1.1555519,-0.9618303,-1.7456598,12
-3.7602665,-0.39914137,0.3666293,1.3768574,3.424893,-0.9762736,1.1334937,-0.783995,-2.1832807,-0.9071373,2.9367123,0.5267809,-0.30231783,-0.24159063,-1.4999511,-2.5381742,12
-0.35549343,-2.2718127,-2.7287831,-0.26771283,3.884754,0.17863001,1.7199017,-0.96666366,-4.743162,1.5329977,-0.5170964,-2.3808005,-1.6060123,-2.6322513,0.86579615,0.17432946,12
-0.22918713,-1.9573274,-1.4646021,2.620079,1.4520358,-0.6925662,0.42750755,-2.6172974,-0.69442415,0.30428335,0.5045119,-0.062056147,-2.078277,-0.017497318,1.2073181,-1.9140532,12
0.445405,-1.2311321,-2.684928,0.24557567,2.5896895,-0.3341991,-1.7508384,0.6337289,-3.6475205,1.6021607,-1.2315757,-1.1706396,-0.8564582,-1.9517679,0.09601651,-1.2117177,12
-0.88101953,-2.181252,-0.68445766,0.66811925,2.200008,-1.0820372,-1.2459893,-0.38436976,-2.6536906,0.85333306,1.1766222,-0.7359202,-2.268864,-1.9507452,-0.39963406,-0.15629637,12
-0.85571223,-0.57039,-2.70646,-0.5505337,2.9617076,0.8643916,-0.78718805,-1.4144757,-2.7068508,0.42371687,-1.800435,2.3857021,-1.0382769,-2.5474687,1.9942511,1.0112401,12
-1.0036238,-0.38464245,-1.2977425,1.7344496,1.488077,0.93954086,-0.739565,-2.1542988,-2.5782402,1.0099094,-1.2396035,3.1215584,-0.6438991,-2.9636343,1.2961913,-0.18170124,12
-2.586626,-0.9300227,0.38083255,2.3694234,3.9739208,-0.6118046,-0.23427717,-1.7750064,-2.1227953,-0.85652304,2.1078682,-0.61429113,-0.8450374,-1.3558815,-2.0076182,-0.9477774,12
0.17410421,-1.8306865,-2.1067564,1.4342917,2.9377964,-0.2966697,-1.973076,-0.8631366,-3.2177122,1.1667628,0.87277627,-2.7726533,0.120118245,-2.7307131,-0.123232625,-0.24143222,12
-0.91623366,-1.1418638,-3.0926247,0.23448506,2.1529107,-2.3204577,-1.8988696,-0.24067332,-3.12829,2.1984107,0.68966156,-1.7406291,-1.1906812,-1.3533261,-0.8973935,-0.26828977,12
-1.6029987,-0.8410208,-0.2492868,0.34483266,5.5604043,1.1814975,-0.55513453,-1.3174708,-1.740749,1.0133876,-0.33257157,1.6943288,-0.6390988,-1.3786741,0.5796141,0.5015062,12
-2.6540236,-1.004213,-0.7905561,1.2162819,2.475882,-2.5825255,-1.3029572,-0.79081744,-3.3948495,0.023456506,1.445858,0.18236372,-3.2722757,-1.5721577,-2.3599117,-0.14705387,12
