0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,target
-1.1708148,-3.8501441,-0.9658444,-0.50130206,1.553235,-0.75082254,-0.090084225,0.028987195,-2.5028374,2.777532,2.3103726,0.07867535,0.4534737,2.0808353,-2.190966,-1.6188241,12
-1.9259627,-3.0075758,0.059199866,0.85435486,1.9632008,1.7538345,0.70186687,0.3249779,-1.6002843,0.5539928,1.029907,0.06170895,0.81328297,0.18659732,-2.4818876,-3.5112352,12
-0.761947,-1.1380029,1.2671853,2.773735,2.9776762,-1.770475,-1.4542855,0.5852017,-1.5330133,0.38416696,0.25153214,-0.06872765,-1.4212625,-1.7040213,-0.30600023,-2.1822813,12
1.1162231,-0.006312943,0.28764185,2.2117996,1.522431,-0.26469454,-1.0066185,3.1753805,-1.5193309,1.7727804,-0.6799836,-0.20766512,-0.15294531,-1.2763844,2.2221124,-3.741464,12
-1.2199284,-1.8721935,-0.45604047,0.53189063,3.1896641,1.0920018,-1.2303826,0.15767337,-0.08729525,1.5152776,-1.4736493,1.6353854,-0.9652395,-0.3538983,-0.74171925,-2.3170407,12
-0.121863306,0.2333451,0.040423896,3.156065,1.7352258,1.2497611,-1.0897002,-2.621737,-1.8312901,1.5011545,-1.2451034,4.222993,1.2812101,-1.694878,0.31375268,-1.7741187,12
2.1813076,0.25241444,1.2879016,3.3589501,2.5670993,-3.7235103,-0.5453644,0.17013122,-0.06464235,-0.90542775,-2.1190512,-0.32515222,0.8894625,0.9129373,-0.003195429,-5.213603,12
0.67139095,-0.3132696,-0.35640144,3.1699147,0.89850754,-1.5935316,0.19214633,1.2927587,-0.75464857,0.051454417,-2.1914144,-0.24139923,0.50087076,-2.2273092,0.44880617,-3.349139,12
-1.155008,-1.1412635,-0.29518154,1.9416261,3.1914444,-1.2609748,-0.15655653,0.20489725,-0.49510956,0.05624754,1.3894854,0.06076262,1.1596262,0.5043576,-0.4157389,-3.416245,12
-0.34170514,-6.0240993,-0.5211478,0.5159868,0.9868566,-0.8732136,-0.47212103,0.084032565,-4.1436443,-0.088126235,3.2142606,-1.8367021,-0.64807475,1.4306269,-0.06603315,-0.41451997,12
-0.12988131,-1.530427,-1.1160733,2.4058332,2.763466,-2.624814,-0.94859385,-0.6637661,0.7934988,-0.20566058,-0.987089,1.2340406,0.69205004,0.8501399,0.04804173,-3.0946367,12
-0.20496719,-2.9624534,-0.9318284,0.8406692,1.0479084,2.3771405,-1.399975,0.07075764,-0.9247859,0.8195291,1.4109393,1.0986974,-0.44307324,-0.7677643,-1.0413691,-3.3592565,12
-0.38789868,-1.5823897,-1.0001339,0.79092735,3.3645904,0.18165003,0.55951643,0.075773105,-1.9790908,0.22870132,3.5859714,-0.6144835,2.3512895,0.00235736,-0.23657103,-3.9208295,12
1.9200993,0.3101202,1.7529291,1.7700456,3.5911431,-2.0208592,-0.7031758,1.6723382,-0.58796155,-0.09544689,-1.8053646,-0.45269644,0.44528046,0.8610636,1.5811952,-5.1709576,12
-0.37126285,-1.8007038,-0.09756741,2.7232924,0.38757494,1.2470578,-1.4125782,-2.2066514,-0.016660063,-0.8061246,-0.00014930312,1.553288,-2.9556658,0.1583393,1.1269342,-3.8769913,12
-2.0170503,-1.1943084,-1.6293472,1.0741832,2.4086003,-0.39830318,-1.061472,2.2208364,-0.888713,1.6939583,-1.527918,0.86370635,0.041828055,0.0025284365,-1.008791,-2.0959666,12
0.682959,-1.4491192,-1.9869832,2.5744405,2.8299267,-1.9423476,1.3556855,-3.324076,0.9617091,-0.7243,0.23814006,-0.21073356,0.2072088,1.7732761,1.8785012,-2.5565329,12
-4.2680297,-1.7577233,-0.38372386,0.6762671,2.318685,1.6365663,2.314285,0.74793535,-2.6586394,-1.7565205,0.93498707,0.62435174,0.7724254,-1.3747579,-1.8480648,-3.404151,12
-1.6870546,-3.0377877,-0.84399825,0.8235598,2.3671548,1.7698253,0.14872392,0.8334029,-0.71993214,1.3121004,-0.49032012,2.1577744,-0.50566113,0.18334648,-3.7637782,-1.6790007,12
0.9158803,-2.7992446,-1.9412091,1.9310411,-0.29811367,0.8192252,-3.515386,-0.80326635,2.1121516,-1.4119589,-1.4418913,2.979729,-1.6652349,-1.2268523,1.2161824,-3.7418602,12
-2.0994413,-4.2707434,-1.32558,2.728416,2.8676744,-0.44185653,-1.0679252,1.1997336,-3.3212488,0.30478555,1.35323,-0.5963335,-3.183239,-1.9539526,-0.06901752,1.2259083,12
-1.9759818,-0.8366708,0.23646869,2.3574615,3.9117484,-1.0060612,0.9356638,0.113921255,-0.59226316,0.0591005,-0.9565656,0.857604,0.9339818,0.20155926,-0.74557555,-4.2092614,12
-1.9226952,-2.131253,-0.58582675,2.153635,3.9182734,-0.36873507,1.1219127,-0.55498946,-0.9597218,-0.3187153,0.14534454,0.9933816,0.35837007,-0.00643057,0.3000271,-3.0347283,12
0.05158282,-4.7615647,-1.2160598,0.61164516,-0.77541924,-0.037137285,-2.136059,-1.7626171,-1.6165881,0.2469219,-1.5202857,2.9586527,0.5206643,-1.5848428,1.1931335,-1.631023,12
0.08227888,-2.8144317,-0.47787777,1.6452683,1.1751977,0.3975476,-2.2402203,-0.55859655,-0.24675366,1.5993803,-1.5001364,3.464432,0.60746497,0.685182,-2.1009915,-2.7631173,12
-1.5539575,-1.5400325,1.964558,-0.14872609,3.9094648,0.14263766,-1.2409748,0.32871866,0.17177965,-0.64057845,-0.081978366,1.9520786,-1.4168184,-0.83806914,-0.020667212,-3.2593381,12
-0.5058568,-3.068738,0.4427815,1.9041708,2.0664208,-0.010382878,0.63769066,0.48631263,-1.0411601,0.86373585,0.24005939,0.20996529,1.5532043,0.8285473,-0.94027495,-4.649561,12
-2.150973,-3.1098473,-0.42183608,0.8800315,1.1946172,2.7313862,1.858431,-1.117245,-1.3473345,-0.8576922,0.83445346,0.8612302,1.0245624,-1.2500718,-0.2653779,-5.690925,12
-2.2042465,-1.3385007,-0.7994021,-0.55458033,2.9456477,-2.6220887,-2.0417721,-0.23397197,-2.0454748,1.8316593,0.47927457,-0.8901047,-0.68939525,-0.7998046,-0.1646252,-0.8101526,12
0.6592775,-0.4180003,-0.70752543,2.4160652,0.828089,-1.8635912,-0.7459141,1.2021515,-1.4481795,-0.22858405,-3.079558,0.8648271,0.23971769,-2.6506937,0.036848344,-3.1385148,12
-1.5902581,-1.527015,-1.5084702,0.5707177,2.6695309,-0.28664544,-1.5090066,0.47854266,-0.5451859,0.24507871,0.28305554,1.051932,0.022202764,0.14270395,-3.0205092,-1.8051523,12
